maturity,log_moneyness,forward,strike,true_local_volatility,true_call_price,noise_standard_deviation,noise,observed_call_price,call_lower_bound,call_upper_bound,model_call_price,price_residual,weighted_residual,absolute_weighted_residual
0.5,0.3,100.0,134.9858807576003,0.2138939048044529,0.1770859337186824,0.01,0.0082599258437911,0.1853458595624735,0.0,100.0,0.19052931839655246,0.0051834588340789745,0.5183458834078974,0.5183458834078974
1.0,-0.3,100.0,74.08182206817179,0.2086936120510359,26.571407842946527,0.1328570392147326,-0.0328442549104401,26.538563588036087,25.91817793182821,100.0,26.540313482829188,0.0017498947931002817,0.013171261405818193,0.013171261405818193
1.0,-0.25,100.0,77.8800783071405,0.2064936120510359,23.20981321443502,0.1160490660721751,-0.1972493073740118,23.012563907061008,22.119921692859503,100.0,23.186031055243966,0.17346714818295794,1.4947741852146614,1.4947741852146614
1.0,-0.2,100.0,81.87307530779819,0.2046936120510359,19.883033767741612,0.099415168838708,-0.132734447609284,19.75029932013233,18.12692469220181,100.0,19.87309330015834,0.12279398002601027,1.2351634208380438,1.2351634208380438
1.0,-0.15,100.0,86.07079764250578,0.2032936120510359,16.660872109262186,0.0833043605463109,-0.0249612260907383,16.635910883171448,13.92920235749422,100.0,16.66646000337212,0.030549120200671354,0.36671694014970996,0.36671694014970996
1.0,-0.1,100.0,90.48374180359596,0.2022936120510359,13.622337091929603,0.068111685459648,0.0759313768196765,13.69826846874928,9.516258196404053,100.0,13.642581363647999,-0.055687105101281276,-0.8175851871155423,0.8175851871155423
1.0,-0.05,100.0,95.1229424500714,0.2016936120510359,10.836425776846518,0.0541821288842325,-0.0816204382774294,10.754805338569088,4.877057549928594,100.0,10.859834477702764,0.10502913913367529,1.938446149985807,1.938446149985807
1.0,0.0,100.0,100.0,0.2014936120510359,8.369329726105644,0.0418466486305282,0.0665408613058406,8.435870587411484,0.0,100.0,8.37587067820977,-0.059999909201714274,-1.4338044064523439,1.4338044064523439
1.0,0.0499999999999999,100.0,105.12710963760242,0.2016936120510359,6.264960932742518,0.0313248046637125,-0.0152653659674895,6.249695566775029,0.0,100.0,6.273707836150279,0.024012269375250028,0.7665576731613746,0.7665576731613746
1.0,0.0999999999999999,100.0,110.51709180756475,0.2022936120510359,4.537436545471651,0.0226871827273582,-0.0388200879836775,4.498616457487974,0.0,100.0,4.550329170955461,0.05171271346748707,2.2793801279313244,2.2793801279313244
1.0,0.1499999999999999,100.0,116.1834242728283,0.2032936120510359,3.174405351639094,0.0158720267581954,0.0081437816146987,3.1825491332537927,0.0,100.0,3.2034594271809342,0.0209102939271415,1.3174306120889463,1.3174306120889463
1.0,0.1999999999999999,100.0,122.14027581601698,0.2046936120510359,2.144835992350686,0.0107241799617534,0.015411632352237,2.160247624702923,0.0,100.0,2.183922691324867,0.023675066621943852,2.2076342159846587,2.2076342159846587
1.0,0.2499999999999999,100.0,128.40254166877415,0.2064936120510359,1.3996707727672644,0.01,-0.0022180410920646,1.3974527316751997,0.0,100.0,1.4368032058784572,0.039350474203257546,3.9350474203257546,3.9350474203257546
1.0,0.3,100.0,134.9858807576003,0.2086936120510359,0.881461670836945,0.01,0.0064881650162428,0.8879498358531879,0.0,100.0,0.9115060090066831,0.02355617315349523,2.355617315349523,2.355617315349523
1.5,-0.3,100.0,74.08182206817179,0.2075332698961473,27.241437373135263,0.1362071868656763,-0.0432990653465701,27.19813830778869,25.91817793182821,100.0,27.215391032755413,0.01725272496672403,0.12666530572823728,0.12666530572823728
1.5,-0.25,100.0,77.8800783071405,0.2053332698961472,24.08461195501081,0.120423059775054,-0.0013220350800224,24.08328991993079,22.119921692859503,100.0,24.08283015520837,-0.00045976472242159616,-0.0038179126429806745,0.0038179126429806745
1.5,-0.2,100.0,81.87307530779819,0.2035332698961472,20.979494510763757,0.1048974725538187,0.1746979820034795,21.154192492767237,18.12692469220181,100.0,21.00697954573287,-0.14721294703436527,-1.4033984180013126,1.4033984180013126
1.5,-0.15,100.0,86.07079764250578,0.2021332698961472,17.97784334258526,0.0898892167129263,0.0805215409174628,18.058364883502723,13.92920235749422,100.0,18.031068022835726,-0.02729686066699699,-0.30367224974463075,0.30367224974463075
1.5,-0.1,100.0,90.48374180359596,0.2011332698961472,15.13562378584722,0.0756781189292361,-0.0910105957551525,15.044613190092068,9.516258196404053,100.0,15.20815778507223,0.16354459498016105,2.1610552335885327,2.1610552335885327
1.5,-0.05,100.0,95.1229424500714,0.2005332698961472,12.498919463874191,0.0624945973193709,0.1749615691776096,12.673881033051805,4.877057549928594,100.0,12.577934816436937,-0.09594621661486791,-1.5352721792020942,1.5352721792020942
1.5,0.0,100.0,100.0,0.2003332698961472,10.113817409370318,0.0505690870468515,-0.0516409619031659,10.062176447467152,0.0,100.0,10.17853382139504,0.11635737392788847,2.300958564272381,2.300958564272381
1.5,0.0499999999999999,100.0,105.12710963760242,0.2005332698961472,8.012687006240814,0.040063435031204,0.0339780795657418,8.046665085806556,0.0,100.0,8.073156630850285,0.026491545043729303,0.6612399816215452,0.6612399816215452
1.5,0.0999999999999999,100.0,110.51709180756475,0.2011332698961472,6.209953879302937,0.0310497693965146,0.0154653500277879,6.225419229330725,0.0,100.0,6.257691389663777,0.03227216033305247,1.0393687605510875,1.0393687605510875
1.5,0.1499999999999999,100.0,116.1834242728283,0.2021332698961472,4.704472733931252,0.0235223636696562,-0.0019862669357584,4.702486466995493,0.0,100.0,4.744195436716157,0.041708969720663625,1.7731623533424112,1.7731623533424112
1.5,0.1999999999999999,100.0,122.14027581601698,0.2035332698961472,3.484117118409756,0.0174205855920487,0.0035275523149307,3.4876446707246864,0.0,100.0,3.521577946464365,0.033933275739678415,1.9478837585785074,1.9478837585785074
1.5,0.2499999999999999,100.0,128.40254166877415,0.2053332698961472,2.523039180403236,0.0126151959020161,-0.0020664419779805,2.520972738425256,0.0,100.0,2.5604924403271787,0.039519701901922666,3.13270615921286,3.13270615921286
1.5,0.3,100.0,134.9858807576003,0.2075332698961473,1.7860159688913568,0.01,0.0083705970962351,1.794386565987592,0.0,100.0,1.821360281300946,0.02697371531335402,2.697371531335402,2.697371531335402
2.0,-0.3,100.0,74.08182206817179,0.2072743625653,27.95434936190001,0.1397717468095,-0.0995789364619774,27.85477042543804,25.91817793182821,100.0,27.925344052143373,0.07057362670533252,0.504920545934937,0.504920545934937
2.0,-0.25,100.0,77.8800783071405,0.2050743625653,24.954586407891565,0.1247729320394578,-0.146502121810105,24.80808428608146,22.119921692859503,100.0,24.9545545710483,0.14647028496683845,1.1738947107576116,1.1738947107576116
2.0,-0.2,100.0,81.87307530779819,0.2032743625653,22.01012870812805,0.1100506435406402,0.0523035437583025,22.062432251886356,18.12692469220181,100.0,22.041714040975762,-0.020718210910594337,-0.18826069747555255,0.18826069747555255
2.0,-0.15,100.0,86.07079764250578,0.2018743625653,19.16178675262644,0.0958089337631322,0.1664579439608751,19.32824469658732,13.92920235749422,100.0,19.219680736180067,-0.10856396040725258,-1.1331298256137006,1.1331298256137006
2.0,-0.1,100.0,90.48374180359596,0.2008743625653,16.452952974928472,0.0822647648746423,-0.0112409587765789,16.441712016151893,9.516258196404053,100.0,16.530204158685834,0.08849214253394067,1.0756992093612356,1.0756992093612356
2.0,-0.05,100.0,95.1229424500714,0.2002743625653,13.918153224291837,0.0695907661214591,0.1185351163514045,14.03668834064324,4.877057549928594,100.0,14.0036560912048,-0.033032249438440076,-0.4746642590597117,0.4746642590597117
2.0,0.0,100.0,100.0,0.2000743625653,11.593321185024664,0.0579666059251233,-0.0051137180897686,11.588207466934897,0.0,100.0,11.669872994562597,0.08166552762770074,1.4088374905577505,1.4088374905577505
2.0,0.0499999999999999,100.0,105.12710963760242,0.2002743625653,9.504682191371224,0.0475234109568561,0.0740054587998102,9.578687650171036,0.0,100.0,9.580553157718207,0.0018655075471709637,0.03925449603911124,0.03925449603911124
2.0,0.0999999999999999,100.0,110.51709180756475,0.2008743625653,7.66587623358777,0.0383293811679388,0.036926904695254,7.702803138283024,0.0,100.0,7.730350535173847,0.02754739689082264,0.7187018431141561,0.7187018431141561
