underlying_symbol,quote_date,expiration,maturity,strike,source_option,source_option_type,bid,ask,mid,spread,relative_spread,call_bid,call_ask,observed_call_price,call_spread,noise_standard_deviation,quote_weight,discount_factor,prepaid_forward,forward,implied_rate,log_moneyness,call_lower_bound,call_upper_bound,parity_rmse,number_of_parity_pairs,trade_volume,open_interest,is_train,is_test,exercise_style
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3890.0,otm_put_parity,P,0.9,0.95,0.925,0.04999999999999993,0.05405405405405398,529.9380293873082,529.9880293873083,529.9630293873083,0.05000000000006821,0.025000000000034106,39.99999999994543,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.12779437116409595,529.0380293873083,4409.91151536505,0.17526984341609064,157,0,67,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3900.0,otm_put_parity,P,0.9,1.0,0.95,0.09999999999999998,0.10526315789473682,519.961490862944,520.061490862944,520.0114908629439,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.12522697565885021,519.061490862944,4409.91151536505,0.17526984341609064,157,2,1956,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3910.0,otm_put_parity,P,0.95,1.0,0.975,0.050000000000000044,0.05128205128205133,510.03495233857956,510.08495233857957,510.0599523385796,0.05000000000001137,0.025000000000005684,39.999999999990905,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.12266615479717649,509.08495233857957,4409.91151536505,0.17526984341609064,157,2,55,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3920.0,otm_put_parity,P,0.95,1.05,1.0,0.10000000000000009,0.10000000000000009,500.05841381421516,500.1584138142152,500.10841381421517,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.12011187499207977,499.10841381421517,4409.91151536505,0.17526984341609064,157,0,22,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3925.0,otm_put_parity,P,1.0,1.05,1.025,0.050000000000000044,0.0487804878048781,495.12014455203297,495.170144552033,495.145144552033,0.05000000000001137,0.025000000000005684,39.999999999990905,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.11883717756007922,494.12014455203297,4409.91151536505,0.17526984341609064,157,5,96,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3930.0,otm_put_parity,P,1.0,1.1,1.05,0.10000000000000009,0.09523809523809532,490.1318752898508,490.23187528985085,490.18187528985084,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.11756410291328102,489.1318752898508,4409.91151536505,0.17526984341609064,157,0,1089,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3940.0,otm_put_parity,P,1.05,1.1,1.0750000000000002,0.050000000000000044,0.04651162790697678,480.20533676548644,480.25533676548645,480.2303367654864,0.05000000000001137,0.025000000000005684,39.999999999990905,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.1150228054846085,479.1553367654864,4409.91151536505,0.17526984341609064,157,0,91,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3950.0,otm_put_parity,P,1.05,1.15,1.1,0.09999999999999987,0.09090909090909079,470.2287982411221,470.32879824112206,470.2787982411221,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.11248794988142038,469.1787982411221,4409.91151536505,0.17526984341609064,157,13,3717,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3960.0,otm_put_parity,P,1.1,1.2,1.15,0.09999999999999987,0.08695652173913032,460.3022597167577,460.40225971675767,460.35225971675766,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.10995950352806177,459.2022597167577,4409.91151536505,0.17526984341609064,157,0,55,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3970.0,otm_put_parity,P,1.15,1.25,1.2,0.10000000000000009,0.08333333333333341,450.37572119239326,450.4757211923933,450.42572119239327,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.10743743409535196,449.2257211923933,4409.91151536505,0.17526984341609064,157,1,196,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3975.0,otm_put_parity,P,1.15,1.25,1.2,0.10000000000000009,0.08333333333333341,445.3874519302111,445.48745193021114,445.4374519302111,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.1061787806881557,444.23745193021114,4409.91151536505,0.17526984341609064,157,0,412,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3980.0,otm_put_parity,P,1.2,1.3,1.25,0.10000000000000009,0.08000000000000007,440.4491826680289,440.54918266802895,440.49918266802894,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.10492170949810461,439.24918266802894,4409.91151536505,0.17526984341609064,157,2,83,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,3990.0,otm_put_parity,P,1.25,1.35,1.3,0.10000000000000009,0.07692307692307698,430.52264414366454,430.62264414366456,430.57264414366455,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.10241229789267892,429.27264414366454,4409.91151536505,0.17526984341609064,157,53,90,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4000.0,otm_put_parity,P,1.3,1.4,1.35,0.09999999999999987,0.07407407407407397,420.5961056193002,420.69610561930017,420.6461056193002,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.09990916767456033,419.2961056193002,4409.91151536505,0.17526984341609064,157,134,5853,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4010.0,otm_put_parity,P,1.35,1.45,1.4,0.09999999999999987,0.07142857142857134,410.6695670949358,410.7695670949358,410.71956709493577,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.09741228747597319,409.3195670949358,4409.91151536505,0.17526984341609064,157,31,88,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4020.0,otm_put_parity,P,1.4,1.5,1.45,0.10000000000000009,0.06896551724137938,400.7430285705714,400.84302857057145,400.79302857057144,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.09492162616352125,399.34302857057145,4409.91151536505,0.17526984341609064,157,3,196,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4025.0,otm_put_parity,P,1.4,1.5,1.45,0.10000000000000009,0.06896551724137938,395.7547593083892,395.85475930838925,395.80475930838924,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.09367861792392429,394.35475930838925,4409.91151536505,0.17526984341609064,157,4,100,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4030.0,otm_put_parity,P,1.45,1.55,1.5,0.10000000000000009,0.06666666666666672,390.81649004620704,390.91649004620706,390.86649004620705,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.09243715283585939,389.36649004620705,4409.91151536505,0.17526984341609064,157,7,140,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4040.0,otm_put_parity,P,1.5,1.6,1.55,0.10000000000000009,0.06451612903225812,380.88995152184265,380.98995152184267,380.93995152184266,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.08995883682139225,379.38995152184265,4409.91151536505,0.17526984341609064,157,0,568,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4050.0,otm_put_parity,P,1.6,1.7,1.65,0.09999999999999987,0.06060606060606053,371.0134129974783,371.1134129974783,371.0634129974783,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.08748664767600324,369.4134129974783,4409.91151536505,0.17526984341609064,157,91,622,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4060.0,otm_put_parity,P,1.65,1.75,1.7,0.10000000000000009,0.05882352941176476,361.0868744731139,361.1868744731139,361.1368744731139,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.08502055518080967,359.4368744731139,4409.91151536505,0.17526984341609064,157,5,86,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4070.0,otm_put_parity,P,1.75,1.85,1.8,0.10000000000000009,0.0555555555555556,351.21033594874956,351.3103359487496,351.26033594874957,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.08256052933994738,349.46033594874956,4409.91151536505,0.17526984341609064,157,1,693,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4075.0,otm_put_parity,P,1.8,1.9,1.85,0.09999999999999987,0.05405405405405398,346.27206668656737,346.37206668656734,346.3220666865674,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.08133278210162488,344.47206668656736,4409.91151536505,0.17526984341609064,157,67,192,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4080.0,otm_put_parity,P,1.8,1.95,1.875,0.1499999999999999,0.07999999999999995,341.28379742438517,341.43379742438515,341.35879742438516,0.14999999999997726,0.07499999999998863,13.333333333335354,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.08010654037838061,339.48379742438516,4409.91151536505,0.17526984341609064,157,131,142,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4090.0,otm_put_parity,P,1.9,2.05,1.9749999999999999,0.1499999999999999,0.07594936708860756,331.4072589000208,331.5572589000208,331.48225890002084,0.1500000000000341,0.07500000000001705,13.333333333330302,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.07765855873974063,329.5072589000208,4409.91151536505,0.17526984341609064,157,5,264,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4100.0,otm_put_parity,P,2.0,2.15,2.075,0.1499999999999999,0.07228915662650598,321.5307203756564,321.6807203756564,321.6057203756564,0.14999999999997726,0.07499999999998863,13.333333333335354,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.07521655508418883,319.5307203756564,4409.91151536505,0.17526984341609064,157,70,502,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4110.0,otm_put_parity,P,2.15,2.25,2.2,0.10000000000000009,0.04545454545454549,311.70418185129205,311.80418185129207,311.75418185129206,0.10000000000002274,0.05000000000001137,19.999999999995453,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.07278050028630777,309.55418185129207,4409.91151536505,0.17526984341609064,157,3,249,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4120.0,otm_put_parity,P,2.25,2.4,2.325,0.1499999999999999,0.06451612903225802,301.82764332692767,301.97764332692765,301.90264332692766,0.14999999999997726,0.07499999999998863,13.333333333335354,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.07035036543301593,299.57764332692767,4409.91151536505,0.17526984341609064,157,24,158,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4125.0,otm_put_parity,P,2.35,2.45,2.4000000000000004,0.10000000000000009,0.0416666666666667,296.9393740647455,297.03937406474546,296.98937406474545,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.06913750900780667,294.58937406474547,4409.91151536505,0.17526984341609064,157,58,594,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4130.0,otm_put_parity,P,2.4,2.55,2.4749999999999996,0.1499999999999999,0.06060606060606058,292.00110480256325,292.1511048025633,292.07610480256324,0.1500000000000341,0.07500000000001705,13.333333333330302,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.06792612182150962,289.60110480256327,4409.91151536505,0.17526984341609064,157,34,258,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4140.0,otm_put_parity,P,2.6,2.7,2.6500000000000004,0.10000000000000009,0.0377358490566038,282.22456627819895,282.3245662781989,282.2745662781989,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.06550774095722793,279.6245662781989,4409.91151536505,0.17526984341609064,157,69,190,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4150.0,otm_put_parity,P,2.75,2.9,2.825,0.1499999999999999,0.05309734513274333,272.3980277538345,272.5480277538345,272.4730277538345,0.14999999999997726,0.07499999999998863,13.333333333335354,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.06309519455184408,269.6480277538345,4409.91151536505,0.17526984341609064,157,214,997,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4155.0,otm_put_parity,P,2.85,3.0,2.925,0.1499999999999999,0.05128205128205125,267.5097584916524,267.6597584916524,267.5847584916524,0.14999999999997726,0.07499999999998863,13.333333333335354,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.0618911004870394,264.6597584916524,4409.91151536505,0.17526984341609064,157,411,37,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4160.0,otm_put_parity,P,2.95,3.1,3.0250000000000004,0.1499999999999999,0.0495867768595041,262.62148922947017,262.7714892294702,262.6964892294702,0.1500000000000341,0.07500000000001705,13.333333333330302,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.06068845452127903,259.6714892294702,4409.91151536505,0.17526984341609064,157,75,511,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4165.0,otm_put_parity,P,3.1,3.2,3.1500000000000004,0.10000000000000009,0.03174603174603177,257.783219967288,257.88321996728797,257.83321996728796,0.0999999999999659,0.04999999999998295,20.00000000000682,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.05948725317564496,254.68321996728798,4409.91151536505,0.17526984341609064,157,3,27,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4170.0,otm_put_parity,P,3.2,3.4,3.3,0.19999999999999973,0.06060606060606053,252.89495070510577,253.0949507051058,252.9949507051058,0.20000000000001705,0.10000000000000853,9.999999999999147,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.05828749298374092,249.69495070510578,4409.91151536505,0.17526984341609064,157,178,222,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4175.0,otm_put_parity,P,3.3,3.5,3.4,0.20000000000000018,0.05882352941176476,248.00668144292362,248.2066814429236,248.10668144292362,0.19999999999998863,0.09999999999999432,10.000000000000568,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.05708917049163211,244.7066814429236,4409.91151536505,0.17526984341609064,157,200,1063,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4180.0,otm_put_parity,P,3.4,3.6,3.5,0.20000000000000018,0.0571428571428572,243.11841218074142,243.3184121807414,243.2184121807414,0.19999999999998863,0.09999999999999432,10.000000000000568,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.055892282257785995,239.7184121807414,4409.91151536505,0.17526984341609064,157,109,1964,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4185.0,otm_put_parity,P,3.6,3.8,3.7,0.19999999999999973,0.05405405405405398,238.33014291855923,238.53014291855925,238.43014291855923,0.20000000000001705,0.10000000000000853,9.999999999999147,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.054696824853012325,234.73014291855924,4409.91151536505,0.17526984341609064,157,31,70,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4190.0,otm_put_parity,P,3.8,4.0,3.9,0.20000000000000018,0.05128205128205133,233.54187365637705,233.74187365637704,233.64187365637704,0.19999999999998863,0.09999999999999432,10.000000000000568,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.053502794860404636,229.74187365637704,4409.91151536505,0.17526984341609064,157,91,212,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4195.0,otm_put_parity,P,3.9,4.1,4.0,0.19999999999999973,0.04999999999999993,228.65360439419487,228.85360439419486,228.75360439419487,0.19999999999998863,0.09999999999999432,10.000000000000568,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.05231018887528141,224.75360439419487,4409.91151536505,0.17526984341609064,157,14,39,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4200.0,otm_put_parity,P,4.1,4.3,4.199999999999999,0.20000000000000018,0.04761904761904767,223.86533513201266,224.06533513201268,223.96533513201268,0.20000000000001705,0.10000000000000853,9.999999999999147,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.05111900350512832,219.76533513201267,4409.91151536505,0.17526984341609064,157,816,1134,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4205.0,otm_put_parity,P,4.3,4.5,4.4,0.20000000000000018,0.04545454545454549,219.07706586983048,219.27706586983047,219.17706586983047,0.19999999999998863,0.09999999999999432,10.000000000000568,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.049929235369539596,214.77706586983047,4409.91151536505,0.17526984341609064,157,5,107,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4210.0,otm_put_parity,P,4.5,4.7,4.6,0.20000000000000018,0.04347826086956526,214.2887966076483,214.48879660764828,214.3887966076483,0.19999999999998863,0.09999999999999432,10.000000000000568,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.04874088110016095,209.7887966076483,4409.91151536505,0.17526984341609064,157,270,195,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4215.0,otm_put_parity,P,4.7,4.9,4.800000000000001,0.20000000000000018,0.0416666666666667,209.50052734546608,209.7005273454661,209.6005273454661,0.20000000000001705,0.10000000000000853,9.999999999999147,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.04755393734063213,204.8005273454661,4409.91151536505,0.17526984341609064,157,237,57,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4220.0,otm_put_parity,P,4.9,5.1,5.0,0.1999999999999993,0.039999999999999855,204.71225808328393,204.91225808328392,204.81225808328392,0.19999999999998863,0.09999999999999432,10.000000000000568,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.0463684007465305,199.81225808328392,4409.91151536505,0.17526984341609064,157,194,253,False,True,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4225.0,otm_put_parity,P,5.2,5.4,5.300000000000001,0.20000000000000018,0.0377358490566038,200.0239888211017,200.22398882110173,200.1239888211017,0.20000000000001705,0.10000000000000853,9.999999999999147,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.0451842679853138,194.82398882110172,4409.91151536505,0.17526984341609064,157,144,2091,True,False,european_index
^SPX,2023-08-25,2023-09-08,0.038329911019849415,4230.0,otm_put_parity,P,5.4,5.7,5.550000000000001,0.2999999999999998,0.054054054054054015,195.23571955891956,195.53571955891954,195.38571955891956,0.29999999999998295,0.14999999999999147,6.666666666667045,0.9976538524364376,4409.91151536505,4420.2821495605,0.061281229660252325,-0.0440015357362644,189.83571955891955,4409.91151536505,0.17526984341609064,157,44,468,True,False,european_index
