maturity,log_moneyness,true_local_volatility,constant_reference,raw_dupire,smoothed_dupire,ssvi_dupire,operator_regularized,shared_valid
1.0,0.09999999999999998,0.20982372897727292,0.2,0.2204183162443911,0.22434886130486612,0.21023186361683674,0.2106071579809599,True
1.0,0.14999999999999997,0.20636473759821952,0.2,0.21070798222788023,0.21871696122547224,0.2091793970457351,0.20760111433109232,True
1.0,0.19999999999999996,0.20346646074952404,0.2,0.20766117543971518,0.20705956759824456,0.20812361344046482,0.20447502622436664,True
1.0,0.24999999999999994,0.20158706137840396,0.2,0.20040929164331694,0.19204201669887203,0.20706448714361167,0.2012288936607829,True
1.0,0.3,0.20061080532074219,0.2,0.18692240673997326,0.17247232634124346,0.20600199221839657,0.19850058142329952,True
1.5,-0.3,0.20000336954690043,0.2,0.27449401737596363,0.22829847024025807,0.20885098292801269,0.19884367754511942,True
1.5,-0.25,0.20000875512633368,0.2,0.20581397429832882,0.2314791986951929,0.2080465191041936,0.19791050927598852,True
1.5,-0.2,0.2000191229540368,0.2,0.18836372873938867,0.22837481524986913,0.2072400210498504,0.19694251764982568,True
1.5,-0.15,0.20003511148498182,0.2,0.20369669729644346,0.21872608256107423,0.20643147603638096,0.19646285613390857,True
1.5,-0.1,0.20005419323375523,0.2,0.21327890700393404,0.21002409464327268,0.20562087122132072,0.1964715247282373,True
1.5,-0.05000000000000002,0.2000703141268009,0.2,0.20692919805786425,0.1961135207775332,0.20480819364719843,0.19708664385286118,True
1.5,0.0,0.20007669053396623,0.2,0.194454176974156,0.19584205136731384,0.20399343024038502,0.19790391315425013,True
1.5,0.04999999999999999,0.2000703141268009,0.2,0.19969845493402294,0.20865050396260107,0.20317656780993615,0.19914775399524004,True
1.5,0.09999999999999998,0.20005419323375523,0.2,0.21413969214135753,0.204465781338498,0.2023575930464283,0.19999730387917006,True
1.5,0.14999999999999997,0.20003511148498182,0.2,0.2021327514714712,0.20050131748819622,0.20153649252078898,0.1996639808919204,True
1.5,0.19999999999999996,0.2000191229540368,0.2,0.20381296745209837,0.20583984052612664,0.2007132526831217,0.19873399155924382,True
1.5,0.24999999999999994,0.20000875512633368,0.2,0.19596579207202053,0.2018519611170016,0.19988785986152557,0.1972073358811403,True
1.5,0.3,0.20000336954690043,0.2,0.16938427641400777,0.18854129604141104,0.19906030026091082,0.1970493974063381,True
2.0,-0.3,0.200000000340457,0.2,0.24639553220127972,0.21011366329576872,0.21027868907462224,0.20139029783153,True
2.0,-0.25,0.20000000088461273,0.2,0.23107092600891202,0.17112535374020288,0.20958412535657933,0.20110597833455696,True
2.0,-0.2,0.20000000193217185,0.2,0.24009958365382145,0.14616297655908722,0.20888803127494437,0.1999905691176537,True
2.0,-0.15,0.20000000354764344,0.2,0.2072125076828636,0.14619733503691762,0.20819039850439924,0.19901369705538136,True
2.0,-0.1,0.20000000547565194,0.2,0.1503215810556749,0.16002567393366396,0.20749121865499048,0.19817536214773998,True
2.0,-0.05000000000000002,0.20000000710449733,0.2,0.15563467652312726,0.18774900570409478,0.20679048327156369,0.20009750022561867,True
2.0,0.0,0.2000000077487657,0.2,0.2311497182805936,0.20549733027927025,0.2060881838331952,0.20293979596533743,True
2.0,0.04999999999999999,0.20000000710449733,0.2,0.21961226297915235,0.19663308238794808,0.2053843117526205,0.20587500723275626,True
2.0,0.09999999999999998,0.20000000547565194,0.2,0.2051476556478007,0.2076857699274333,0.20467885837565986,0.20794813809607826,True
2.0,0.14999999999999997,0.20000000354764344,0.2,0.20817899015723007,0.2088192700605821,0.2039718149806412,0.2074350277471096,True
2.0,0.19999999999999996,0.20000000193217185,0.2,0.1948677190513402,0.19631490917639374,0.20326317277782033,0.20648172885225133,True
2.0,0.24999999999999994,0.20000000088461273,0.2,0.19976252844041353,0.1891787099854822,0.20255292290879834,0.20508824141150345,True
2.0,0.3,0.200000000340457,0.2,0.19193799626417876,0.18564958915846358,0.2018410564459374,0.20408602917596896,True
