maturity,log_moneyness,true_local_volatility,constant_reference,raw_dupire,smoothed_dupire,ssvi_dupire,operator_regularized,shared_valid
0.25,0.3,0.2213709965822304,0.2,0.31696260321636055,0.25343778846322434,0.22708865542655948,0.21157181021946742,True
0.5,-0.3,0.2138939048044529,0.2,0.415278144351463,0.12040011088350232,0.2170286700546059,0.19981309063431843,True
0.5,-0.25,0.2116939048044529,0.2,0.203522126989913,0.1438686077825333,0.21387901222878955,0.20062430559290187,True
0.5,-0.2,0.2098939048044529,0.2,0.18931278328653423,0.17853185135220379,0.2112007306836989,0.2033813027879639,True
0.5,-0.15,0.2084939048044529,0.2,0.19328542123321205,0.20236645734428502,0.20903813094557083,0.2065541060710988,True
0.5,-0.1,0.2074939048044529,0.2,0.22508647575902238,0.21515005632559395,0.20742968357744457,0.21014271544230662,True
0.5,-0.05,0.2068939048044529,0.2,0.2193819681310804,0.22081817847045138,0.20640556902868307,0.20422822858982054,True
0.5,0.0,0.2066939048044529,0.2,0.2143420646469,0.2190270002584533,0.20598555038624553,0.19514604299610314,True
0.5,0.0499999999999999,0.2068939048044529,0.2,0.20966704073639994,0.21721448345389327,0.20617748409220127,0.19922950698341743,True
0.5,0.0999999999999999,0.2074939048044529,0.2,0.21183163894618298,0.2134373519254841,0.20697670731204165,0.20336563343700795,True
0.5,0.1499999999999999,0.2084939048044529,0.2,0.2094846018434905,0.2035319273776623,0.208366405045707,0.20765974728942715,True
0.5,0.1999999999999999,0.2098939048044529,0.2,0.20012988814576324,0.19332095456161494,0.21031889500277617,0.21021277319588533,True
0.5,0.2499999999999999,0.2116939048044529,0.2,0.17862420360405662,0.17762447982758384,0.2127976209888972,0.21102471115638258,True
0.5,0.3,0.2138939048044529,0.2,0.15801835311372162,0.1649565538955714,0.21575955573329417,0.21193930269374678,True
1.0,-0.3,0.2086936120510359,0.2,0.1100847261919251,0.14583271796146124,0.2105220803913566,0.20247864583502945,True
1.0,-0.25,0.2064936120510359,0.2,0.14343213695367119,0.17996279152518124,0.20830876547069269,0.2036482263439384,True
1.0,-0.2,0.2046936120510359,0.2,0.18939692886911555,0.20215155271063304,0.20644028555871874,0.20599465510434709,True
1.0,-0.15,0.2032936120510359,0.2,0.23146846499917423,0.20653582958198904,0.2049394500373714,0.2083945074322229,True
1.0,-0.1,0.2022936120510359,0.2,0.21581603852717401,0.21311623371200436,0.20382552824871916,0.21084778332756587,True
1.0,-0.05,0.2016936120510359,0.2,0.20434631785146992,0.21940831349557555,0.2031133340875866,0.21131880808352693,True
1.0,0.0,0.2014936120510359,0.2,0.21210337645997807,0.20466664930615397,0.20281247129366925,0.21112908245969397,True
1.0,0.0499999999999999,0.2016936120510359,0.2,0.2112491829997401,0.19927493607119334,0.20292682049783425,0.20842209802518036,True
1.0,0.0999999999999999,0.2022936120510359,0.2,0.1986413978005228,0.2069216178838538,0.20345432692979967,0.2077151486271531,True
1.0,0.1499999999999999,0.2032936120510359,0.2,0.20805465350626948,0.21151043288220991,0.20438711404527232,0.21300830433858503,True
1.0,0.1999999999999999,0.2046936120510359,0.2,0.20964936109942184,0.20756552950098944,0.2057119095251524,0.21423174080528096,True
1.0,0.2499999999999999,0.2064936120510359,0.2,0.1937492940698977,0.19170342000432727,0.20741073406703808,0.2113854580272409,True
1.0,0.3,0.2086936120510359,0.2,0.1723372249592527,0.16643998052372913,0.2094617772038945,0.21112372693349513,True
1.5,-0.3,0.2075332698961473,0.2,0.12310436140802482,0.19115829037260382,0.20791014928342175,0.20450353991079342,True
1.5,-0.25,0.2053332698961472,0.2,0.18998384806021065,0.22357514632501124,0.20613726869567878,0.20668259986582904,True
1.5,-0.2,0.2035332698961472,0.2,0.29348862395370456,0.23668770230627265,0.20464534345557434,0.2083339034729632,True
1.5,-0.15,0.2021332698961472,0.2,0.20743475783064869,0.2103114252826979,0.20344932698973894,0.20763700147238892,True
1.5,-0.1,0.2011332698961472,0.2,0.18150092230697035,0.19477556732770576,0.20256169219104742,0.20459189386410626,True
1.5,-0.05,0.2005332698961472,0.2,0.22864735625247049,0.2041389755327866,0.2019919430103725,0.20026556327792244,True
1.5,0.0,0.2003332698961472,0.2,0.19798583791868252,0.21110006109717533,0.20174622079047858,0.1955121583657716,True
1.5,0.0499999999999999,0.2005332698961472,0.2,0.19986693892576415,0.20419407408630938,0.2018270400162736,0.19369242419874522,True
1.5,0.0999999999999999,0.2011332698961472,0.2,0.21144144794967057,0.2008101040545459,0.20223317804815083,0.19237993898201242,True
1.5,0.1499999999999999,0.2021332698961472,0.2,0.20140256317443642,0.20330983941819344,0.20295972939141618,0.1925892006161602,True
1.5,0.1999999999999999,0.2035332698961472,0.2,0.2031278557549087,0.20463961960416246,0.2039983193004377,0.1948326478634389,True
1.5,0.2499999999999999,0.2053332698961472,0.2,0.1978775577520957,0.20393317586479112,0.20533745662122824,0.19911028072384854,True
1.5,0.3,0.2075332698961473,0.2,0.18623829487369786,0.2028824560855514,0.20696299412554175,0.2043438479267642,True
2.0,-0.3,0.2072743625653,0.2,0.11083925374692374,0.20338227689220992,0.2071977278018487,0.20090191415673803,True
2.0,-0.25,0.2050743625653,0.2,0.12155861949355302,0.19671590926423954,0.2056966256441665,0.20239325018460758,True
2.0,-0.2,0.2032743625653,0.2,0.19159830820479365,0.19056102198389288,0.20443569377941828,0.2052679216976212,True
2.0,-0.15,0.2018743625653,0.2,0.2522461877577284,0.19525419093313326,0.2034257839011505,0.2071099444953947,True
2.0,-0.1,0.2008743625653,0.2,0.20950179261569418,0.21318194928293313,0.20267587718719374,0.20791931857792806,True
2.0,-0.05,0.2002743625653,0.2,0.18137293946781224,0.21037583900755447,0.20219278158948206,0.20831666158777679,True
2.0,0.0,0.2000743625653,0.2,0.20433752490800222,0.2004503909340745,0.20198089117507761,0.20857666090673058,True
2.0,0.0499999999999999,0.2002743625653,0.2,0.2026100776633944,0.2038961368552094,0.20204202570314408,0.2104870358446887,True
2.0,0.0999999999999999,0.2008743625653,0.2,0.20432049801757493,0.21725915190498427,0.20237536312930282,0.21198474587977287,True
2.0,0.1499999999999999,0.2018743625653,0.2,0.20186594838101143,0.20652612329785996,0.20297747051201515,0.2122444612062353,True
2.0,0.1999999999999999,0.2032743625653,0.2,0.207004101793224,0.19798374707136865,0.20384243081151882,0.21209421933053102,True
2.0,0.2499999999999999,0.2050743625653,0.2,0.19199392349746452,0.18598089865930145,0.20496205543983673,0.21153402025265994,True
2.0,0.3,0.2072743625653,0.2,0.17473361962751038,0.17992671688573428,0.2063261661847907,0.211616856283606,True
